,index,0_dist,0_angle,1_dist,1_angle,2_dist,2_angle,3_dist,3_angle,4_dist,4_angle,5_dist,5_angle,6_dist,6_angle,7_dist,7_angle,8_dist,8_angle,9_dist,9_angle,10_dist,10_angle,11_dist,11_angle,12_dist,12_angle,13_dist,13_angle,14_dist,14_angle,15_dist,15_angle,16_dist,16_angle,17_dist,17_angle,18_dist,18_angle,19_dist,19_angle,20_dist,20_angle,Label
90,victory_up_90,131.36980225040554,-1.264062412664347,100.2403121573646,-1.5641455935016855,59.86274929231422,1.133832774087129,44.7008702426867,0.49509576956118184,31.068682600791938,0.33580682683798563,11.477771082616334,-0.3781951331538518,44.79239083420297,-1.2685456541745754,77.15276244461027,-1.19475983395318,101.48856933278455,-1.204666791064294,32.82676304301244,-0.09880260189937327,55.735140581966874,1.1909245680330014,87.41513539251432,1.4484683564989265,114.9553792957291,1.5127702534023229,49.212621208058025,-0.2513151190393192,9.784642508796287,1.5026095176214305,23.839267136310447,0.6934595045152278,38.4519018103717,1.0439698720155084,57.94723536259347,-0.4698952307625422,9.88390661516612,-0.6830176531473484,23.748206758891044,1.212260343213281,39.88228142774791,1.282656080083673,victory_up
91,victory_up_91,131.7547109399709,-1.2249278934138372,98.95462667601537,-1.5640591813745757,58.30028218194429,1.0633011544344715,48.758579685738596,0.3770606163574538,29.08884662086872,0.34919058397886593,9.71346868646329,-0.0982052389016896,45.06523364464796,-1.2704328852499844,75.1916221752894,-1.1987573469856208,99.53041673214918,-1.20788187914439,30.681451626722353,-0.031045922244023475,54.65100572088179,1.2608942121305924,87.231869709244,1.5057895837335078,117.05948446193639,1.5565580701599926,46.2381933204786,-0.2614648036338387,14.063429359564957,1.5233742800473615,20.790772853063068,0.8745917759891825,36.44786292799814,1.283344015979942,56.62759757623696,-0.5366698783857468,7.860028330195395,-1.0854718968313946,29.43951098874158,1.3886280163221338,44.97215061641772,1.5411440036066242,victory_up
92,victory_up_92,130.60644350069498,-1.2572319149118318,99.24642365198733,-1.557841197493207,59.56465265411181,1.10571861508652,50.406870639921216,0.4349150281684068,34.278901439518556,0.3032992215459213,13.674628508760575,-0.23906656984716257,44.08374323073711,-1.3252936920104559,75.28925325256452,-1.222241469322397,99.98188044457636,-1.2162064672172304,33.44284731121408,-0.09697667826276156,56.89376263490901,1.187336896407744,88.36259302332061,1.4541283466109116,115.84121002925981,1.533791425368605,49.10382817095917,-0.27297134923367816,15.764494104677674,1.552671423588318,19.917573912675554,0.6616722314642913,34.11598198436285,1.1571071135160331,55.07566430090463,-0.5383435839168882,7.273254206843706,1.4724306051625267,29.552136947874704,1.2714681097691563,44.39374943234838,1.487031542519785,victory_up
93,victory_up_93,131.38087471303734,-1.2362083300092364,97.09902138872734,1.5619686993130286,60.04467346727254,1.050371440866898,50.06691667283611,0.4130095048085911,32.43500390716869,0.189045624340779,13.188413110105872,-0.08314123188844158,44.25715925276627,-1.322947107878284,75.13562944297054,-1.2336130430145895,98.54383096528768,-1.2308604015227962,33.209019893209366,-0.06313437338008845,55.92921506248473,1.2404299382082447,87.19780989157137,1.4887888812687107,115.92456887534343,1.552310347373496,48.66974177219701,-0.25114849466144235,15.927841822567057,-1.5169561948215957,20.47951246585235,0.7590884461445272,35.15517915350728,1.226770108805482,55.39839220961592,-0.5529501727041877,8.096498501318921,-1.5531510995037707,31.842334090999234,1.353749439514589,48.09545025884369,-1.5678260385004583,victory_up
94,victory_up_94,130.71059930615826,-1.242133440095236,96.71767361771414,1.5624262613085187,59.690661385926546,1.0478900877797535,48.9545348794243,0.41447126078089086,31.532655930363287,0.21457396466849568,11.213249370777744,-0.06374331253268772,44.86778258207328,-1.3044511937756749,75.81414498956553,-1.2234205463464365,99.22352740163329,-1.223091377175916,32.23609053343503,-0.05320417954349112,56.63604614868528,1.2251141719464087,86.58479911417317,1.4876550949064553,114.30670442164345,1.5516320066403622,46.68408324169936,-0.253637526381848,14.286984070551744,1.5574637835007499,20.91988822522742,0.8498250028230026,36.35832006077459,1.2689271624225427,55.23994249784783,-0.546628764053733,7.80560296464812,-1.4176831765404974,30.276878016130205,1.3777190621262059,46.71467404333522,-1.5667188774243381,victory_up
95,victory_up_95,133.33205781702821,-1.240914033863255,97.14304388404086,-1.5688355449940248,59.97983410168965,1.1259675186643232,49.14807096742041,0.5134978147415634,36.95827149907779,0.24997862146082245,18.459983073033676,-0.17108584259695822,42.57944422247412,-1.3863414790624335,73.48669801114008,-1.2551932359404612,98.15444352947297,-1.2407612120141776,36.42682846748461,-0.11397754966792578,55.64906642617025,1.1995062785882167,88.4461607759719,1.45532316092873,114.93356061659742,1.5343282565006595,49.95054243291463,-0.2662520491509252,13.974791038884943,-1.4409468820449196,23.7729242508708,0.5857803849833136,39.13419554265776,1.0101332971103347,55.463926704957345,-0.5532298729526829,4.478469531257714,-0.7778795080851416,24.21844090395981,1.153769840523782,42.80420010332234,1.2912741745112566,victory_up
96,victory_up_96,128.76117392015755,-1.2692792957207195,97.96822567868823,1.5528109060926363,60.259454146705956,1.073215496316532,49.007403762929194,0.41930956987930784,32.51390771671928,0.21549183186182713,12.589182989561765,-0.23672197002583045,42.192437877645276,-1.3373145564914841,73.02192694019348,-1.2393533557725471,96.42866549084182,-1.2351469329500846,33.47226150485553,-0.11835541945291911,56.2139781359448,1.183368556355328,87.64762732649251,1.453719322214056,114.16784596441413,1.524899562560218,48.98164772707179,-0.267616304784762,14.102073632116069,1.4828878848062075,20.4010248286442,0.6878645051989114,36.08207449375996,1.0876706619775631,55.75167650489604,-0.525184816137171,5.434624862149215,-1.1463443197211456,27.391550743873474,1.245197523115363,44.3284484035758,1.440445401437887,victory_up
97,victory_up_97,127.32112524730671,-1.2543680166448472,94.03014907060587,1.5454724609185215,58.76832950908153,1.0861297042738116,49.577283401558624,0.5053259528389223,35.80572421584735,0.283049349265166,12.970750279447627,-0.2334030448275972,41.32510341590933,-1.3168743582330062,70.96244735238747,-1.2350398971173482,94.98948503689078,-1.2452410983025775,32.756713320687325,-0.09171279547182849,55.938762273727086,1.1932934183622792,88.63838994665686,1.4507059828781728,116.13601377757514,1.5223940950979267,48.397681772033536,-0.27194753468339333,15.06343352222388,-1.4789916204033888,21.704780709994175,0.6421847427260698,35.504558807921065,1.1227443338895071,56.611057147727045,-0.5378228529040933,5.255598461901715,-1.2576415492242101,27.31740036701501,1.2589682692342303,43.222595291862945,1.4692640500635321,victory_up
98,victory_up_98,131.34465920292988,-1.2575298614249193,92.98663742296002,1.5436513566680041,58.331486851242225,1.098751689893325,47.07330126101182,0.5338269517827992,38.35722414345086,0.2088389366257339,16.94361731745774,-0.23543566721014933,40.94468366200189,-1.361083871583251,70.41773637636956,-1.260165929921495,94.76407032701428,-1.2539718409266774,35.82019217983697,-0.13870097599626374,54.07437978149017,1.182440560608221,86.68300473943894,1.4496438287950693,115.17787682822424,1.5232328888145616,49.77511786301108,-0.30511063801298793,15.12457716655642,-1.4698745421276032,21.211867212897513,0.5985875133234957,36.442263222155056,1.069155313593338,55.291784253139205,-0.5724759010753334,3.853319680789328,-0.8728935041998404,24.344559892753914,1.123770109092135,40.62125266163581,1.2831571647922417,victory_up
99,victory_up_99,130.2106526324053,-1.2477736555870713,92.47859346591031,1.5635873888555774,57.52022221548542,1.1082594170781876,47.4643200520616,0.5417959618926778,36.441796541161274,0.20662133601975602,16.9355855805731,-0.2674850941487064,39.09639810354915,-1.3994402801690475,69.36998638703822,-1.2833502938998689,93.41104636372745,-1.2812926548335082,34.767318560816506,-0.15816838096980224,54.461911215478196,1.1881792205553645,86.03158202994969,1.462095093346583,114.64792798952037,1.5242603021798398,47.588561669943935,-0.3090930025625905,15.950959424936284,-1.338850958952421,22.21978444678703,0.651644949323902,34.72551911785533,1.1347490691614006,52.40823964575073,-0.5973269300838528,2.9848445608028378,0.9783689733630138,24.933335152242663,1.0379102575414159,39.671925564617304,1.324653180933833,victory_up
100,victory_up_100,127.69800329430164,-1.2549419304863818,91.41073734794142,1.545267741613713,57.73600879882623,1.0971896225001454,48.3609351165946,0.5046118989588838,36.72963054043951,0.1470308562196737,18.46796576878972,-0.2956553373549301,39.13491983016419,-1.4082481636221316,69.65301106279166,-1.2745592661943457,93.9912308352375,-1.264586902106722,36.07028915377848,-0.1497385667673619,54.30530139532594,1.2002228586298758,86.1630185151216,1.4583691959647063,113.76027027469001,1.5209633517541665,48.54716947875638,-0.2792428007357043,15.247764789166952,-1.2826299781144725,23.9308338186582,0.6980503659963377,36.32812170074107,1.1652160724602412,51.54119062522481,-0.560068318302151,2.7288664346465423,1.0603080048781266,25.98294399572163,1.1194431802722435,40.87459389772398,1.4152240660682698,victory_up
101,victory_up_101,130.60894358781374,-1.2387844007616562,92.48722409779198,1.5553495636964707,56.976444191821635,1.0884593053471847,48.014193857560336,0.4871570302072078,35.03237893286932,0.1859324522671405,17.16532918638897,-0.26381896392781645,40.215857478658386,-1.3850119497102384,69.58982514830983,-1.2728507985833242,93.28722135927428,-1.2498528747250193,35.00246185057425,-0.15709696145956561,54.017906664020316,1.1600011480398633,85.31220507993511,1.4347406961184503,112.77825251511398,1.5036102549975008,48.12761757760448,-0.32738253489863595,16.58544836613315,-1.4845554386437279,21.70979485724738,0.5569717882988372,35.107738292032714,1.051313738806024,53.75146467444887,-0.6256047385987901,2.5130047241826294,1.3994172004053829,24.813225206021027,1.0461753803178329,41.09722447331975,1.288995170083324,victory_up
102,victory_up_102,128.4043800158555,-1.2454102776842808,92.67156058138639,1.5605191963397889,58.27413906225223,1.0899720446780359,49.0409842946649,0.5036089401354138,33.83248717148382,0.22859228425745695,15.147498539961646,-0.3834252246316527,40.1291848150807,-1.3713062854836615,69.26910290151048,-1.2786152287629102,92.35371468858223,-1.27464774532943,32.54475376665839,-0.1750112395105903,54.03587034042028,1.1505140187323513,86.32507249107626,1.4190696621203611,113.77784974664675,1.4823720464945034,46.42525018645868,-0.3214261950178129,15.614982049272209,-1.3805776772124367,22.795551939109018,0.5891613515805152,35.91881119597955,1.079279304387201,52.85396815862909,-0.618992678936137,1.2417528390862045,-0.5667292175235046,22.51071803172557,1.0626704958685544,40.4718485066095,1.2709998180822926,victory_up
103,victory_up_103,127.57693868190565,-1.2652171874954912,92.70367048581167,1.5425407449384685,58.585460959419464,1.0798827493384964,48.70385774902421,0.4610240907523157,33.50791019075155,0.23084654644234462,14.171367767406702,-0.3355647659257645,40.26660021619061,-1.355077603249167,69.4640643486088,-1.2694245640414432,92.55047038865334,-1.2677579900356177,33.85851581169091,-0.16815444870937288,55.08494779813179,1.1523964508293374,86.22682737777838,1.4267124590568234,112.5755578970305,1.5051848312697078,48.6446693366836,-0.30627191452109653,16.345060346552,-1.5329135844366393,21.699660906260974,0.6233107009103294,36.65110987235287,1.1001761404948274,55.602492643843036,-0.5842021467855535,1.533451636962365,-0.4497596130698258,23.70893035724738,1.0586256848614113,42.293971737724895,1.2924966677897858,victory_up
104,victory_up_104,128.0139678461644,-1.254574477388564,92.69255254362214,1.5471624957951238,58.38464215792794,1.0863563844625082,48.32040643459589,0.46496977658647026,32.11889759575258,0.2410232720321119,17.7389740913633,-0.3251461270849014,38.829968322280386,-1.4106879292786827,68.09345652015088,-1.2851000687715493,91.77044218568918,-1.2585630432886632,35.44216968937213,-0.18922709858029302,54.35119275779522,1.1377154390998512,85.30061553903272,1.4200569319882863,112.67823874878567,1.4925334473910175,47.14874903056698,-0.3163210325352575,13.976332440262217,-1.2662854435927833,22.166142390608382,0.6082620482207458,33.797080205033794,1.071224709132951,52.0842244821721,-0.6060072517528459,1.3644332173232836,0.5104883219167649,22.856795632283273,0.9556327741936824,38.96707721366799,1.2254707052764167,victory_up
105,victory_up_105,128.52122476625993,-1.2628719360769465,93.52585828422242,1.5382047130175196,58.149564762654656,1.0870049226891105,47.21471195446722,0.47221753902078184,33.49826543043792,0.16421387983695207,17.533382478397808,-0.2581531314245221,38.995609962813525,-1.415083225607301,67.27654707881545,-1.2837462834522557,90.00550499666792,-1.2538976667328399,36.36705044785245,-0.15115604926628712,55.49294658045657,1.1443818867150062,86.49905298788221,1.420490874904312,112.73838437132935,1.5090889041479763,48.178640556741456,-0.3051843926236992,16.650195943090594,-1.4475055390120464,22.23768736242653,0.5422557082693233,36.283152015521004,1.0501851313892319,52.921239558157396,-0.590747792558737,1.4769583256448453,1.5385494443596501,25.129009534428647,1.0248520208586402,41.90113620678443,1.2289190871941145,victory_up
